id,Top 1,Top 2,Top 3,Top 4,Top 5,Top 6,Top 7,Top 8,Top 9,Top 10,Top 11,Top 12,Top 13,Top 14,Top 15,Top 16,Top 17,Top 18,Top 19,Top 20
6875,4412312010,4412317010,4412314021,4412314011,4412315010,4412316010,9024106000,2936909000,1211901999,121190199,1211909090,1211909010,1211509000,1211201190,1211201319,1211201299,121120139,1211202290,1211201399,1211202190
6877,8703601000,8703249010,8703801000,8703321010,8703701000,8703329010,8703337000,8703401000,8703317000,8703501000,8703102000,4011109000,8703502000,8703702000,8703602000,8703338000,8703402000,8703329020,8703321020,8703318000
6879,8504409091,8517621010,8517622030,8517623010,8517629020,8517693000,8504501010,8504502010,8504509010,8504402091,8504401010,8504402011,8504405010,8504404010,8504403010,8524112000,8524122000,8517623020,8517621020,8517629030
6880,8419899050,8419899010,8419899020,8419899030,8419899040,8419899090,8419810000,8419899080,8419891000,8419899070,8419899060,8419909020,8419909030,8419600000,8419909090,8419200000,8419909040,8419390000,2813900000,8419509000
6881,8708991040,8708991020,8708991050,8708991010,8708991030,8708959000,8708999000,8708910000,8708930000,8704601010,8704901010,8704909090,8708951000,8714990000,8708100000,8708400000,8704609010,8704609090,8708700000,8708309000
6882,9506391000,9506310000,9506399000,9506320000,6402190000,6403190000,6402120000,8903999000,6403120000,8903939000,8903991000,9506990000,4203219000,8903931000,9506409000,4203213000,4203212000,4203211000,4203215000,4203214000
6883,8708991040,8708991020,8708991050,8708991010,8708991030,8708959000,8708999000,8708910000,8708930000,8704601010,8704901010,8704909090,8708951000,8714990000,8708100000,8708400000,8704609010,8704609090,8708700000,8708309000
6884,4820400000,2935904000,2931901000,2930902000,2926903000,2933921000,2933999010,2932999010,2932209091,2833251000,2930201010,2930202010,2934994000,2939801010,2941901000,2919901010,2918301000,2918991000,2825502010,2922505000
6885,5702990000,5702390000,5702490000,5702920000,5702420000,5702320000,8457200000,5702410000,5702910000,5702310000,4602199000,9403890000,6805300000,9403830000,4602120000,9403820000,4602191000,6213900000,8546100000,4011801090
6886,8433590000,8433520000,8432800000,8433510000,8433530000,8419899010,8422409010,8419899020,8419899030,8419899040,8422404000,8431430000,8422409090,8422902000,8419899050,8438101000,8422409030,8422409020,8438501000,8431390000
6887,8455220000,6006900000,6005900000,8455100000,8447111000,8447202010,8447202020,8447120000,8447201020,6116990000,8455309000,8455210000,5601309000,6005440000,6005420000,5601301000,6005240000,6005220000,6005410000,8447201010
6888,8419899050,8419810000,8419899090,8419899010,8419899020,8419899030,8419899040,8419899080,8419891000,8419899070,8419909020,8419899060,8419909030,2813900000,2839909000,2836991020,8419600000,2828100000,8419909040,8419200000
6889,5705000000,5701900000,5703900000,5704900000,5702200000,5701100000,5703100000,5704100000,4016910000,5904100000,5704200000,5703390000,5703290000,7013990000,5904900000,5703210000,5703310000,7013910000,5702500000,6304990000
6890,4011709000,8208400000,8432909000,8432800000,8432100000,8432901000,8432902000,4011701000,8436800000,8436990000,8436109000,8201909000,8436101000,8436103000,8436102000,8201100000,8201901000,8436910000,8201300000,8432391000
6891,8708991040,8708991020,8708991050,8708991010,8708991030,8708959000,8708999000,8708910000,8708930000,8704601010,8704901010,8704909090,8708951000,8714990000,8708100000,8708400000,8704609010,8704609090,8708700000,8708309000
6892,2915702010,2915702080,2915310000,3823709010,2915391000,2915702090,3204901010,2915701000,2915702070,2915702040,2915702030,2915702060,2915702020,2915702050,2915393000,2915339000,2915399000,2915320000,2915130000,3204200000
6893,5705000000,5701900000,5703900000,5704900000,5702200000,5701100000,5703100000,5704100000,4016910000,5904100000,5704200000,5703390000,5703290000,7013990000,5904900000,5703210000,5703310000,7013910000,5702500000,6304990000
6894,3926109000,3926102000,3926101000,4202190000,4202121090,4202121020,4202121010,4202122000,4202111000,4202113000,4202112000,4202999000,4202991000,4202921090,4202921020,4202921010,9023009000,4202911000,4202922000,4202913000
6895,8523802010,8523592010,8523499010,8523491010,8523292010,8523512010,5204190000,5204110000,5204200000,8471509000,8473303000,8471501000,8471502000,8473309010,5207900000,8471602000,8471603000,5106209000,8471601090,5207100000
6896,3824992210,3825690000,3824999090,3824992290,3824992900,3824993990,3825610000,3824999051,3824994200,3824996300,3824995100,3824999010,3824996500,3824997200,3824600000,3824999052,3824994300,3824991000,3824997300,3824997400
6897,8708991050,8708991040,8708991030,8708991020,8708991010,8708959000,8708999000,8704601010,8704901010,8708910000,8708930000,8704909090,8708951000,8708100000,8704609090,8704609010,8708400000,8714990000,8708309000,8704521010
6898,5204190000,5204110000,5204200000,5207900000,5106209000,5207100000,5406001000,5005000000,5406002000,5509692010,5509691010,5510909000,5509691020,5509692020,5106109000,8206000000,5401109000,5401209000,5509990000,5106204000
6899,8419899050,8419810000,8419899090,8419899010,8419899020,8419899030,8419899040,8419899080,8419891000,8419899070,8419909020,8419899060,8419909030,2813900000,2839909000,2836991020,8419600000,2828100000,8419909040,8419200000
6900,3824992210,3825690000,3824999090,3824992290,3824992900,3824993990,3825610000,3824999051,3824994200,3824996300,3824995100,3824999010,3824996500,3824997200,3824600000,3824999052,3824994300,3824991000,3824997300,3824997400
6901,9616200000,5204190000,5204110000,5204200000,3307200000,3307909000,3304991000,3307901000,3307904000,9029102000,9029101000,2403191000,2403911000,2403110000,3006922010,2401109000,2403991000,2403199000,3307903000,5207900000
6902,5204190000,5204110000,5204200000,5207900000,5106209000,5207100000,5406001000,5005000000,5406002000,5509692010,5509691010,5510909000,5509691020,5509692020,5106109000,8206000000,5401109000,5401209000,5509990000,5106204000
6903,8455220000,6005900000,8455100000,8447111000,8447202020,8447202010,8447120000,8447201020,8455309000,8455210000,6005440000,6005420000,6005240000,6005220000,6005410000,8447201010,8455302000,8455301000,6005210000,6005430000
6904,4203109090,4203103090,4203101090,4303102990,4303101900,6205200000,4203400000,4203103070,4203103050,4203102000,4203109010,4203101010,4203103010,4303101300,6205900000,4303102600,4303102100,4303101600,4303101100,4303102920
6905,8704609090,8704909090,8704609010,8704601020,8704519010,8704529010,8704601010,8704439010,8704419010,8707903000,8707902000,8707901000,8707904000,8704529090,8704519090,8704909010,8604009000,8704521020,8704511020,8704511010
6906,8419899050,8419810000,8419899090,8419899010,8419899020,8419899030,8419899040,8419899080,8419891000,8419899070,8419909020,8419899060,8419909030,2813900000,2839909000,2836991020,8419600000,2828100000,8419909040,8419200000
6907,9303309090,9303301090,9303301020,9303309020,9303301010,9303309010,9303209019,9303209090,9303201019,9303201090,9303209012,9303201012,9303201011,9303209011,930320901,930320101,9303201020,9303209020,8712001000,4013200000
6908,8528711000,8528491090,8528592090,8528719000,8528712090,8528690000,8528729000,8528529000,8528492090,8528591090,8528730000,8528712020,8525502000,8526920000,8525892000,8528722000,8528726000,8528591010,8528491010,8528592010
6909,6405900000,6403994000,6402992000,6403914000,6403991000,6402912000,6403992000,6404110000,6403999000,6402999000,6403911000,6403912000,6403190000,6403591000,6403120000,6402991000,6403919000,6402190000,6402120000,6402911000
6911,8523802010,8523592010,8523499010,8523491010,8523292010,8523512010,5204190000,5204110000,5204200000,8471509000,8473303000,8471501000,8471502000,8473309010,5207900000,8471602000,8471603000,5106209000,8471601090,5207100000
6913,604202000,1209299000,604209000,604909000,301190000,8419899010,8419899020,8419899040,8419899030,1209291000,1209230000,1209210000,1211901999,121190199,1211909090,1209293000,1209294000,1209292000,603900000,1211901960
6914,2915702010,2915702080,2915310000,3823709010,2915391000,2915702090,3204901010,2915701000,2915702070,2915702040,2915702030,2915702060,2915702020,2915702050,2915393000,2915339000,2915399000,2915320000,2915130000,3204200000
6915,6114301000,5515129000,5516211000,5516241000,5511100000,5516221000,5511200000,5508109000,5401201000,5515121000,5508102000,5516219000,5516249000,6105201000,5511300000,5516230000,5401109000,6114302000,5406001000,5515119000
6916,3006922090,3006923000,3006924000,3006925000,3006921090,3006922031,3006922032,300692203,3006922020,3006922010,3006500000,3006921010,3006910000,8807909000,8704909090,3006600000,8704901020,8704901010,8901901000,3006402000
6917,7007292000,7007291000,7007191000,7007192000,3603100000,7319401000,7007211000,7007212000,7007111000,7007112000,6506100000,7319409000,8414700000,7319402000,208401000,106121000,8479109000,8479909010,8608002000,3603500000
6918,8523802010,8523592010,8523499010,8523491010,8523292010,8523512010,5204190000,5204110000,5204200000,8471509000,8473303000,8471501000,8471502000,8473309010,5207900000,8471602000,8471603000,5106209000,8471601090,5207100000
6919,3825690000,3824992210,3825610000,3824992290,3824992900,3824993990,3824999090,3824999051,3824994200,3824995100,3824996300,3824999010,3824996500,3824997200,3824600000,3824999052,3824994300,3824991000,3824997400,3824997300
6920,6810910000,4906009000,4906002000,4906001000,5911900000,6909190000,6909110000,6909120000,5911200000,8604009000,5911100000,8604004000,5911400000,6306290000,6306220000,6909900000,4205001100,4205002100,3825690000,3825610000
6921,9506700000,9506399000,9506320000,9506391000,9506310000,9303301090,9303309090,9303301020,9303309020,9303309010,9303301010,8807909000,9303209019,9303201019,9303209090,9303201090,9506692000,9303209012,9303201012,9303201011
6923,7005297010,7005295010,7005292091,7005299010,7005294010,7005296010,7005298010,7005291091,7005293010,7005291092,7005296020,7005293020,7005294020,7005292092,7005297020,7005295020,7005298020,7005299020,7015901000,7005295090
6924,7326909000,7325993000,7323930000,8454301090,8454309000,7324291000,7326200000,7323940000,7325992000,7229200000,7307221000,7229909010,7229902010,7229901010,7225190000,7307290000,7307229000,8454301010,7226190000,7307210000
6925,8419899050,8419810000,8419899090,8419899010,8419899020,8419899030,8419899040,8419899080,8419891000,8419899070,8419909020,8419899060,8419909030,2813900000,2839909000,2836991020,8419600000,2828100000,8419909040,8419200000
6926,8542900000,8549999000,8542321090,8549399000,8542392000,8542393000,9403990000,8542391000,8542394000,8549392000,8542321030,8549391000,8543901000,8549319000,9403910000,8542332000,8542322000,8542333000,8542323000,8542331000
6927,4820400000,8604009000,9404100000,8604004000,6814100000,6904900000,4822900000,3923400000,6904100000,4820900000,4822100000,4802551030,6814900000,9404900000,4820200000,4820500000,9404300000,5911900000,8426110000,6903909090
6928,5702490000,5702390000,5702990000,5702920000,5702320000,5702420000,8457200000,5702310000,5702410000,5702910000,9403890000,6805300000,9403830000,9406909000,9403820000,4602199000,9406100000,8546100000,6213900000,4602120000
6929,5702990000,5702390000,5702490000,5702920000,5702420000,5702320000,8457200000,5702410000,5702910000,5702310000,4602199000,9403890000,6805300000,9403830000,4602120000,9403820000,4602191000,6213900000,8546100000,4011801090
6930,5204190000,5204110000,5204200000,5207900000,5106209000,5207100000,5406001000,5005000000,5406002000,5509692010,5509691010,5510909000,5509691020,5509692020,5106109000,8206000000,5401109000,5401209000,5509990000,5106204000
6931,5204190000,5204110000,5204200000,6912002000,9403609090,9403209000,9403409000,9403700000,6911900000,9403609020,9403401000,3924902000,6912003000,6912001090,6912009000,5207900000,7418109030,9403201000,7615109030,6912001020
6932,1905901030,1905901010,1905400000,1905909090,1905901090,1905100000,1905200000,1905901020,1905909020,1905901040,1905901050,1905909010,8438101000,203199000,806100000,1905320000,1905310000,810909000,4419901000,203110000
6933,3006922090,3006923000,3006924000,3006925000,3006921090,3006922031,3006922032,300692203,3006922020,3006922010,3006500000,3006921010,3006910000,8807909000,8704909090,3006600000,8704901020,8704901010,8901901000,3006402000
6935,210690909,2106903029,2106909099,2106903019,2106901090,180690211,1806902920,2309101000,2309102000,2106903011,105999000,2106909010,105150000,207603290,207604290,105139000,1602399000,1806902119,180690219,1806902290
6936,8708959000,8708999000,8708910000,8708930000,8708991050,8708991040,8708991030,8708991020,8708991010,8708951000,8708920000,8714990000,8708700000,9403990000,8708100000,8708400000,8708309000,8714919000,8714969000,8708940000
6936,8708999000,8708959000,8708910000,8708930000,8708991050,8708991040,8708991030,8708991020,8708991010,8708951000,8708920000,8714990000,8708700000,8708100000,8708400000,8708309000,8708940000,8714919000,9403990000,8714969000
6937,8419899050,8472903000,8472909000,8472901090,8472100000,8419899010,8419899020,8419899030,8419899040,8472904000,8472905000,8419899090,8419899080,8472901050,8472902000,8472901020,8472901040,8419891000,8419899070,8304000000
6938,8708991040,8708991020,8708991050,8708991010,8708991030,8708959000,8708999000,8708910000,8708930000,8704601010,8704901010,8704909090,8708951000,8714990000,8708100000,8708400000,8704609010,8704609090,8708700000,8708309000
6939,6405900000,6403994000,6402992000,6403914000,6403991000,6402912000,6403992000,6404110000,6403999000,6402999000,6403911000,6403912000,6403190000,6403591000,6403120000,6402991000,6403919000,6402190000,6402120000,6402911000
6940,8443140000,8443150000,8443191000,8443130000,8443160000,8443170000,8443110000,8443199000,8443192000,8443120000,8443919000,8443911090,8443911010,8443911020,8443999000,8443994090,8443994030,8443991000,8443994020,8443994010
6941,604202000,301190000,604909000,604209000,603900000,1209299000,603139000,603199000,6913900000,1209291000,1209230000,1209210000,604901000,604201000,603191000,603140000,603120000,603110000,603132000,603131000
6942,8523802010,8523592010,8523499010,8523491010,8523292010,8523512010,5204190000,5204110000,5204200000,8471509000,8473303000,8471501000,8471502000,8473309010,5207900000,8471602000,8471603000,5106209000,8471601090,5207100000
6943,210690909,2106903029,2106909099,2106903019,2106901090,180690211,1806902920,2309101000,2309102000,2106903011,105999000,2106909010,105150000,207603290,207604290,105139000,1602399000,1806902119,180690219,1806902290
6944,8504409091,8524112000,8524122000,8504509010,8504502010,8504501010,8517693000,8517623010,8517622030,8517621010,8517629020,8504404010,8504402091,8504402011,8504401010,8504403010,8504405010,8524192000,8504901000,8517629030
6945,3006922090,3006923000,3006924000,3006925000,3006921090,3006922031,3006922032,300692203,3006922020,3006922010,3006500000,3006921010,3006910000,8807909000,8704909090,3006600000,8704901020,8704901010,8901901000,3006402000
